,date,value
1009,2015-02-05,0
1010,2015-02-06,0
1011,2015-02-07,38
1012,2015-02-08,0
1013,2015-02-09,32
1014,2015-02-10,0
1015,2015-02-11,32
1016,2015-02-12,0
1017,2015-02-13,0
1018,2015-02-14,0
1019,2015-02-15,0
1020,2015-02-16,0
1021,2015-02-17,33
1022,2015-02-18,66
1023,2015-02-19,0
1024,2015-02-20,0
1025,2015-02-21,75
1026,2015-02-22,0
1027,2015-02-23,0
1028,2015-02-24,32
1029,2015-02-25,32
1030,2015-02-26,32
1031,2015-02-27,33
1032,2015-02-28,0
1033,2015-03-01,0
1034,2015-03-02,31
1035,2015-03-03,0
1036,2015-03-04,31
1037,2015-03-05,32
1038,2015-03-06,34
1039,2015-03-07,0
1040,2015-03-08,0
1041,2015-03-09,32
1042,2015-03-10,32
1043,2015-03-11,32
1044,2015-03-12,0
1045,2015-03-13,33
1046,2015-03-14,0
1047,2015-03-15,0
1048,2015-03-16,63
1049,2015-03-17,32
1050,2015-03-18,32
1051,2015-03-19,0
1052,2015-03-20,0
1053,2015-03-21,0
1054,2015-03-22,0
1055,2015-03-23,32
1056,2015-03-24,0
1057,2015-03-25,0
1058,2015-03-26,37
1059,2015-03-27,33
1060,2015-03-28,39
1061,2015-03-29,0
1062,2015-03-30,32
1063,2015-03-31,0
1064,2015-04-01,0
1065,2015-04-02,0
1066,2015-04-03,37
1067,2015-04-04,0
1068,2015-04-05,0
1069,2015-04-06,34
1070,2015-04-07,32
1071,2015-04-08,32
1072,2015-04-09,0
1073,2015-04-10,0
1074,2015-04-11,0
1075,2015-04-12,76
1076,2015-04-13,0
1077,2015-04-14,0
1078,2015-04-15,0
1079,2015-04-16,0
1080,2015-04-17,33
1081,2015-04-18,0
1082,2015-04-19,0
1083,2015-04-20,0
1084,2015-04-21,0
1085,2015-04-22,0
1086,2015-04-23,0
1087,2015-04-24,0
1088,2015-04-25,0
1089,2015-04-26,0
1090,2015-04-27,31
1091,2015-04-28,31
1092,2015-04-28,34
1093,2015-04-29,0
1094,2015-04-30,36
1095,2015-05-01,39
1096,2015-05-02,0
1097,2015-05-03,0
1098,2015-05-04,0
1099,2015-05-05,68
1100,2015-05-06,0
1101,2015-05-07,0
1102,2015-05-08,0
1103,2015-05-09,42
1104,2015-05-10,0
1105,2015-05-11,35
1106,2015-05-12,0
1107,2015-05-13,0
1108,2015-05-14,0
1109,2015-05-15,0
1110,2015-05-16,0
1111,2015-05-17,0
1112,2015-05-18,0
1113,2015-05-19,34
1114,2015-05-20,34
1115,2015-05-21,35
1116,2015-05-22,0
1117,2015-05-23,0
1118,2015-05-24,41
1119,2015-05-25,0
1120,2015-05-26,34
1121,2015-05-27,0
1122,2015-05-28,0
1123,2015-05-29,36
1124,2015-05-30,41
1125,2015-05-31,41
1126,2015-06-01,51
1127,2015-06-02,34
1128,2015-06-03,34
1129,2015-06-04,71
1130,2015-06-05,0
1131,2015-06-06,0
1132,2015-06-07,0
1133,2015-06-08,34
1134,2015-06-09,0
1135,2015-06-10,0
1136,2015-06-11,0
1137,2015-06-12,0
1138,2015-06-13,0
1139,2015-06-14,0
1140,2015-06-15,67
1141,2015-06-16,0
1142,2015-06-17,34
1143,2015-06-18,0
1144,2015-06-19,0
1145,2015-06-20,41
1146,2015-06-21,0
1147,2015-06-22,0
1148,2015-06-23,34
1149,2015-06-24,69
1150,2015-06-25,0
1151,2015-06-26,36
1152,2015-06-27,0
1153,2015-06-28,0
1154,2015-06-29,0
1155,2015-06-30,34
1156,2015-07-01,0
1157,2015-07-02,0
1158,2015-07-03,0
1159,2015-07-04,0
1160,2015-07-05,42
1161,2015-07-06,34
1162,2015-07-07,0
1163,2015-07-08,0
1164,2015-07-09,0
1165,2015-07-10,36
1166,2015-07-11,42
1167,2015-07-12,41
1168,2015-07-13,34
1169,2015-07-14,0
1170,2015-07-15,0
1171,2015-07-16,0
1172,2015-07-17,0
1173,2015-07-18,0
1174,2015-07-19,0
1175,2015-07-20,0
1176,2015-07-21,35
1177,2015-07-22,34
1178,2015-07-23,35
1179,2015-07-24,0
1180,2015-07-25,0
1181,2015-07-26,41
1182,2015-07-27,67
1183,2015-07-28,68
1184,2015-07-29,0
1185,2015-07-30,0
1186,2015-07-31,0
1187,2015-08-01,0
1188,2015-08-02,0
1189,2015-08-03,0
1190,2015-08-04,34
1191,2015-08-05,0
1192,2015-08-06,35
1193,2015-08-07,36
1194,2015-08-08,62
1195,2015-08-09,0
1196,2015-08-10,0
1197,2015-08-11,0
1198,2015-08-12,0
1199,2015-08-13,0
1200,2015-08-14,72
1201,2015-08-15,0
1202,2015-08-16,40
1203,2015-08-17,0
1204,2015-08-18,0
1205,2015-08-19,100
1206,2015-08-20,34
1207,2015-08-21,35
1208,2015-08-22,0
1209,2015-08-23,0
1210,2015-08-24,33
1211,2015-08-25,0
1212,2015-08-26,33
1213,2015-08-27,34
1214,2015-08-28,0
1215,2015-08-29,0
1216,2015-08-30,40
1217,2015-08-31,0
1218,2015-09-01,33
1219,2015-09-02,67
1220,2015-09-03,34
1221,2015-09-04,0
1222,2015-09-05,39
1223,2015-09-06,0
1224,2015-09-07,0
1225,2015-09-08,0
1226,2015-09-09,33
1227,2015-09-10,33
1228,2015-09-11,34
1229,2015-09-12,39
1230,2015-09-13,75
1231,2015-09-14,0
1232,2015-09-15,0
1233,2015-09-16,32
1234,2015-09-17,33
1235,2015-09-18,0
1236,2015-09-19,0
1237,2015-09-20,38
1238,2015-09-21,32
1239,2015-09-22,0
1240,2015-09-23,0
1241,2015-09-24,0
1242,2015-09-25,35
1243,2015-09-26,0
1244,2015-09-27,38
1245,2015-09-28,0
1246,2015-09-29,0
1247,2015-09-30,0
