,date,value
1102,2014-01-01,47
1103,2014-01-02,44
1104,2014-01-03,41
1105,2014-01-04,56
1106,2014-01-05,59
1107,2014-01-06,42
1108,2014-01-07,80
1109,2014-01-08,89
1110,2014-01-09,62
1111,2014-01-10,40
1112,2014-01-11,24
1113,2014-01-12,44
1114,2014-01-13,67
1115,2014-01-14,49
1116,2014-01-15,44
1117,2014-01-16,53
1118,2014-01-17,61
1119,2014-01-18,41
1120,2014-01-19,41
1121,2014-01-20,35
1122,2014-01-21,43
1123,2014-01-22,60
1124,2014-01-23,70
1125,2014-01-24,42
1126,2014-01-25,37
1127,2014-01-26,60
1128,2014-01-27,26
1129,2014-01-28,48
1130,2014-01-29,49
1131,2014-01-30,41
1132,2014-01-31,46
1133,2014-02-01,41
1134,2014-02-02,47
1135,2014-02-03,55
1136,2014-02-04,63
1137,2014-02-05,32
1138,2014-02-06,75
1139,2014-02-07,56
1140,2014-02-08,50
1141,2014-02-09,66
1142,2014-02-10,48
1143,2014-02-11,68
1144,2014-02-12,57
1145,2014-02-13,46
1146,2014-02-14,51
1147,2014-02-15,37
1148,2014-02-16,44
1149,2014-02-17,37
1150,2014-02-18,72
1151,2014-02-19,92
1152,2014-02-20,78
1153,2014-02-21,45
1154,2014-02-22,37
1155,2014-02-23,57
1156,2014-02-24,59
1157,2014-02-25,73
1158,2014-02-26,77
1159,2014-02-27,78
1160,2014-02-28,99
1161,2014-03-01,54
1162,2014-03-02,80
1163,2014-03-03,52
1164,2014-03-04,64
1165,2014-03-05,75
1166,2014-03-06,79
1167,2014-03-07,57
1168,2014-03-08,45
1169,2014-03-09,64
1170,2014-03-10,67
1171,2014-03-11,61
1172,2014-03-12,89
1173,2014-03-13,70
1174,2014-03-14,60
1175,2014-03-15,68
1176,2014-03-16,100
1177,2014-03-17,46
1178,2014-03-18,79
1179,2014-03-19,51
1180,2014-03-20,64
1181,2014-03-21,48
1182,2014-03-22,47
1183,2014-03-23,59
1184,2014-03-24,37
1185,2014-03-25,34
1186,2014-03-26,31
1187,2014-03-27,63
1188,2014-03-28,72
1189,2014-03-29,41
1190,2014-03-30,60
1191,2014-03-31,40
1192,2014-04-01,54
1193,2014-04-02,66
1194,2014-04-03,43
1195,2014-04-04,54
1196,2014-04-05,50
1197,2014-04-06,37
1198,2014-04-07,70
1199,2014-04-08,48
1200,2014-04-09,49
1201,2014-04-10,61
1202,2014-04-11,67
1203,2014-04-12,73
1204,2014-04-13,27
1205,2014-04-14,78
1206,2014-04-15,81
1207,2014-04-16,65
1208,2014-04-17,43
1209,2014-04-18,40
1210,2014-04-19,65
1211,2014-04-20,69
1212,2014-04-21,59
1213,2014-04-22,34
1214,2014-04-23,64
1215,2014-04-24,32
1216,2014-04-25,55
1217,2014-04-26,48
1218,2014-04-27,67
1219,2014-04-28,56
1220,2014-04-29,67
1221,2014-04-30,35
1222,2014-05-01,85
1223,2014-05-02,56
1224,2014-05-03,48
1225,2014-05-04,64
1226,2014-05-05,49
1227,2014-05-06,57
1228,2014-05-07,71
1229,2014-05-08,81
1230,2014-05-09,54
1231,2014-05-10,37
1232,2014-05-11,67
1233,2014-05-12,78
1234,2014-05-13,48
1235,2014-05-14,83
1236,2014-05-15,61
1237,2014-05-16,72
1238,2014-05-17,35
1239,2014-05-18,49
1240,2014-05-19,68
1241,2014-05-20,52
1242,2014-05-21,47
1243,2014-05-22,38
1244,2014-05-23,46
1245,2014-05-24,54
1246,2014-05-25,38
