"date","close","volume","open","high","low"
"2016/06/15","0.4300","8310.0000","0.4300","0.4300","0.3903"
"2016/06/14","0.4200","6968.0000","0.4000","0.4500","0.4000"
"2016/06/13","0.4000","20797.0000","0.4000","0.4580","0.4000"
"2016/06/10","0.3801","38278.0000","0.4194","0.4200","0.3610"
"2016/06/09","0.4000","15442.0000","0.3700","0.4100","0.3700"
"2016/06/08","0.3800","41630.0000","0.4400","0.4500","0.3600"
"2016/06/07","0.4110","23000.0000","0.4010","0.4360","0.4010"
"2016/06/06","0.4400","52442.0000","0.4101","0.4500","0.3900"
"2016/06/03","0.4101","39122.0000","0.4900","0.4900","0.4101"
"2016/06/02","0.4500","61805.0000","0.4200","0.5000","0.4200"
"2016/06/01","0.4839","46822.0000","0.5000","0.5000","0.4200"
"2016/05/31","0.5000","15730.0000","0.4500","0.5000","0.3900"
"2016/05/27","0.4470","18080.0000","0.4500","0.4500","0.4000"
"2016/05/26","0.4400","37334.0000","0.5100","0.5100","0.4400"
"2016/05/25","0.5100","56765.0000","0.4400","0.6200","0.4400"
"2016/05/24","0.4400","36488.0000","0.4400","0.4400","0.3500"
"2016/05/23","0.3800","49247.0000","0.4100","0.4350","0.3100"
"2016/05/20","0.4001","24466.0000","0.2800","0.4001","0.2800"
"2016/05/19","0.2968","65386.0000","0.3250","0.3299","0.2800"
"2016/05/18","0.3100","57682.0000","0.3300","0.3698","0.3000"
"2016/05/17","0.3300","42452.0000","0.3450","0.3500","0.3300"
"2016/05/16","0.3699","27956.0000","0.4000","0.4000","0.3699"
"2016/05/13","0.4000","53143.0000","0.4000","0.4000","0.3600"
"2016/05/12","0.3955","167074.0000","0.4010","0.5025","0.3500"
"2016/05/11","0.5100","73590.0000","0.4650","0.5400","0.3850"
"2016/05/10","0.4900","137947.0000","0.6010","0.6218","0.4801"
"2016/05/09","0.6250","45235.0000","0.6799","0.6799","0.6000"
"2016/05/06","0.6405","15135.0000","0.6999","0.7000","0.6405"
"2016/05/05","0.6800","59907.0000","0.6800","0.7000","0.6301"
"2016/05/04","0.6410","31562.0000","0.6450","0.7096","0.6410"
"2016/05/03","0.7000","36954.0000","0.7100","0.7100","0.6899"
"2016/05/02","0.6800","49910.0000","0.6500","0.7250","0.6400"
"2016/04/29","0.6750","25858.0000","0.7000","0.7000","0.6500"
"2016/04/28","0.7100","22105.0000","0.8100","0.8100","0.6500"
"2016/04/27","0.7000","44412.0000","0.6020","0.7100","0.6000"
"2016/04/26","0.6500","33310.0000","0.7000","0.7100","0.6000"
"2016/04/25","0.6999","25062.0000","0.7000","0.7200","0.6500"
"2016/04/22","0.7000","192745.0000","0.7300","0.7500","0.6200"
"2016/04/21","0.7200","102283.0000","0.6450","0.7500","0.6200"
"2016/04/20","0.6500","321772.0000","0.4800","0.8900","0.4750"
"2016/04/19","0.4800","56977.0000","0.4800","0.4800","0.4200"
"2016/04/18","0.4200","99049.0000","0.4000","0.4500","0.3786"
"2016/04/15","0.3750","67494.0000","0.4101","0.4101","0.3200"
"2016/04/14","0.3700","48971.0000","0.3950","0.3950","0.3301"
"2016/04/13","0.3499","56802.0000","0.3556","0.3699","0.3350"
"2016/04/12","0.3399","15580.0000","0.3133","0.3400","0.3001"
"2016/04/11","0.3133","10491.0000","0.3590","0.3590","0.3133"
"2016/04/08","0.3110","13279.0000","0.3500","0.3500","0.3110"
"2016/04/07","0.3500","23668.0000","0.3250","0.3600","0.3250"
"2016/04/06","0.3267","7104.0000","0.3000","0.3267","0.3000"
"2016/04/05","0.3200","19220.0000","0.3000","0.3200","0.2500"
"2016/04/04","0.3000","23691.0000","0.3200","0.3200","0.2655"
"2016/04/01","0.3200","43901.0000","0.3400","0.3400","0.3100"
"2016/03/31","0.3400","60898.0000","0.3105","0.3675","0.3105"
"2016/03/30","0.3450","58827.0000","0.3012","0.3500","0.2700"
"2016/03/29","0.3011","39060.0000","0.3400","0.3500","0.3011"
"2016/03/28","0.3490","31869.0000","0.3490","0.3490","0.2800"
"2016/03/24","0.3490","10000.0000","0.2975","0.3490","0.2975"
"2016/03/23","0.3000","1273.0000","0.2931","0.3000","0.2931"
"2016/03/22","0.3000","32780.0000","0.3335","0.3335","0.2520"
"2016/03/21","0.3240","16313.0000","0.2960","0.3480","0.2500"
"2016/03/18","0.2960","13648.0000","0.2514","0.2960","0.2514"
"2016/03/17","0.2800","7730.0000","0.2750","0.2800","0.2750"
"2016/03/16","0.2749","11157.0000","0.2990","0.2990","0.2501"
"2016/03/15","0.2990","30425.0000","0.3000","0.3000","0.2502"
"2016/03/14","0.2556","305.0000","0.2556","0.2556","0.2556"
"2016/03/11","0.2556","11444.0000","0.3499","0.3499","0.2520"
"2016/03/10","0.3000","11378.0000","0.2800","0.3000","0.2411"
"2016/03/09","0.2800","2500.0000","0.3300","0.3300","0.2800"
"2016/03/08","0.3100","5679.0000","0.3300","0.3300","0.2310"
"2016/03/07","0.3300","91593.0000","0.3650","0.3800","0.1800"
"2016/03/04","0.3205","37495.0000","0.3000","0.3205","0.2800"
